tstart,alpha,beta,chi,delta,eta,gamma,kappa,lambda,mu,nu,omega,phi,rho,theta
468255456.07,0.00091854440483,0.00997889698481,2.19489823198e-15,9.65331526689e-11,1.243981741e-07,3.2111819222e-07,0.870068309164,0.000421133762066,0.111469407993,6.76347928577e-05,4.55932313755e-08,1.10263749063e-10,0.00707557527995,6.30205650196e-09
468255712.072,0.00101994898366,0.0122125671618,1.79090988391e-15,1.925359522e-10,1.28385521947e-07,2.33780487499e-07,0.930270643059,0.000383893693994,0.0482155455901,3.87966696745e-05,5.89905348573e-08,1.17379966117e-10,0.00785816894625,1.44289511672e-08
468255968.074,0.000710645635904,0.00796148473862,1.26205663198e-15,1.69043037468e-10,1.06026634785e-07,2.22030604347e-07,0.917296441586,0.000363834119856,0.0674194195896,3.16190937762e-05,6.08109844556e-08,1.22458066126e-10,0.00621616064825,5.42790426001e-09
468256224.076,0.000972868202958,0.00754752956915,1.1147006318e-15,2.17536220332e-10,2.06825246043e-07,1.98804024914e-07,0.926650301572,0.000308173771883,0.0558222672113,2.46037970818e-05,6.2965804619e-08,1.81382362514e-10,0.00867378238907,4.49255527862e-09
468256480.078,0.000697162845412,0.00500786661653,1.62748763599e-15,1.27631647516e-10,1.55916214531e-07,1.78598081296e-07,0.931018710441,0.000238057038668,0.0570797296866,3.95864934379e-05,7.82945286007e-08,1.28405391349e-10,0.00591846817868,5.63510577085e-09
468256736.08,0.000224529994552,0.00121611065081,5.29250435585e-15,8.6899951627e-12,4.83165547578e-08,2.78735420638e-07,0.598438675052,0.000227449874087,0.398637684407,0.000322300916302,7.90639255136e-08,4.72903047096e-11,0.000932842008073,9.25051187222e-10
517459648.062,0.00573444003601,0.707516970969,1.45053384367e-08,9.67606044969e-12,2.11944859903e-06,0.000621966167915,0.00750010999443,3.73903468746e-06,0.0382345915665,0.0569598253583,3.65088496552e-10,1.30381062804e-09,0.177675947084,0.00575027415721
517459904.062,0.00433454651889,0.663858231508,1.37338006294e-08,1.23838410941e-11,2.79818251049e-06,0.000521058747892,0.00989626262197,4.10813771395e-06,0.0317415966661,0.0562630911869,5.9877850834e-10,1.4657019399e-09,0.226651432734,0.00672685788507
517460160.062,0.00407018354012,0.626941867105,1.56080970565e-08,8.96814377704e-12,2.58091650201e-06,0.000477049937207,0.0114625207338,3.99494162917e-06,0.0334122659554,0.0827678787275,6.5216528296e-10,1.10668707543e-09,0.231621352244,0.00924028852335
517460416.062,0.00589955824072,0.641514397251,2.33636496574e-08,1.31104473376e-11,4.3155016318e-06,0.000526342433537,0.00905434624994,2.87236381241e-06,0.022085545721,0.0658273151307,6.67131715765e-10,1.79845162392e-09,0.242453703424,0.0126315778412
517460672.062,0.00985907538605,0.68226748066,2.78712951484e-08,2.13142055034e-11,4.86265676656e-06,0.000730196025072,0.0114024338796,4.64922804871e-06,0.0410716712928,0.0705228585449,1.28664225222e-09,3.09065830319e-09,0.175254424848,0.00888231520911
517460928.062,0.00804794643431,0.643237616213,1.4285667032e-08,5.71820234434e-12,2.72292785873e-06,0.000586385059281,0.00788090206354,2.97123057971e-06,0.0434246068405,0.0796252039877,2.49534874786e-10,1.07320059956e-09,0.212094698193,0.00509693143649
517461184.062,0.00799895765447,0.642932114899,1.58490725022e-08,8.03931683744e-12,3.04286634413e-06,0.000673270715189,0.00887573908743,3.28187887124e-06,0.0478147767998,0.0740243176253,3.39334315481e-10,1.45650365309e-09,0.212953062365,0.00472141845567
517461440.062,0.00247702145692,0.770744753163,2.77770870932e-09,1.77560624436e-11,1.48902660812e-06,0.000250939691019,0.00366519511041,5.42401654703e-06,0.0162888698238,0.0416184549671,1.51471028074e-10,6.72911878414e-10,0.1628274864,0.00212036272521
517461696.062,0.0034866482454,0.744003003698,2.75080645617e-09,1.17187507536e-11,1.979868826e-06,0.00019249413661,0.00256365382323,2.82441671444e-06,0.00858641358564,0.0378415510902,7.03255271807e-11,5.18907038173e-10,0.200222781837,0.00309864594629
215706096.062,5.98517570714e-07,0.946679279003,1.3402366247e-07,3.82980040979e-07,2.42983892053e-08,0.0011262693023,9.9668153373e-05,1.57826086387e-05,2.2464231879e-05,0.0242870666711,4.03131020291e-09,5.90278549592e-09,0.000435735156739,0.0273325851194
215706352.062,2.74345178677e-05,0.931521772642,1.58049695945e-08,3.74284630032e-05,2.27972028038e-07,5.67143353907e-05,0.00303334896493,0.0356786182917,2.3767038695e-05,0.0161091598418,0.000336386100214,3.45176194832e-08,2.11488953971e-06,0.0131729766199
215706608.061,0.00265132823188,0.98509622263,4.78595046631e-10,1.17395346674e-07,0.000142620941646,1.14890301742e-07,6.82173995665e-06,0.00111072701563,1.01133063363e-08,0.00390792004907,1.50597815213e-07,1.4854143848e-09,4.91390268763e-06,0.00707905052819
326556288.062,0.000105541335982,4.98953314898e-08,0.999852324192,8.11152461714e-10,2.64521077521e-09,3.67586388622e-05,4.01671566056e-16,3.82401801054e-10,1.09253289964e-11,3.31533486425e-06,1.31632895345e-07,1.86248006738e-06,7.75775969379e-23,1.26402355392e-08
326556544.062,0.000129321047615,5.38676491006e-08,0.999822285617,1.20666160538e-09,2.91879718504e-09,4.26299614555e-05,4.46597196636e-16,4.36275670553e-10,1.21025337504e-11,3.06168332082e-06,1.5486494631e-07,2.47730489371e-06,7.57801339761e-23,1.10792633309e-08
326556800.062,0.00010138276534,4.58024236544e-08,0.999852267939,9.38063330636e-10,2.0398238547e-09,4.18088786511e-05,2.44968921852e-16,4.0759115088e-10,9.59606437532e-12,2.18693632119e-06,1.08003571156e-07,2.18993134303e-06,3.68115483176e-23,6.34858441919e-09
326557056.062,9.66748675168e-05,4.31209268545e-08,0.999838615382,1.05270203233e-09,1.96497087841e-09,5.90266229956e-05,3.16815943578e-16,5.0628091043e-10,2.06419382486e-11,2.56268884903e-06,1.30814004959e-07,2.93946744233e-06,4.10682093823e-23,3.49169298942e-09
326557312.062,0.000136030517209,5.2588848844e-08,0.999780799046,2.36763145338e-09,2.37817417197e-09,7.59501531455e-05,3.40132219242e-16,6.21402359838e-10,1.99099132854e-11,1.6091989279e-06,1.72319147243e-07,5.37788339857e-06,3.77607059753e-23,2.90657811533e-09
326557568.062,4.43599556748e-05,2.25161402121e-08,0.99990872403,9.841910162e-10,1.08455678024e-09,4.28065648669e-05,1.2003457667e-16,4.24029439044e-10,9.51434772708e-12,1.07354380762e-06,1.48295596797e-07,2.86122831821e-06,8.2964240671e-24,1.36367225023e-09
326557824.062,5.35928481414e-05,2.59369723014e-08,0.999907934411,1.42093666609e-09,1.53305146671e-09,3.41923455974e-05,1.45456269744e-16,3.85205962587e-10,5.61241267547e-12,9.59228831342e-07,1.92017899162e-07,3.09702450167e-06,1.15309177187e-23,2.8419985191e-09
326558080.062,2.86198606291e-05,1.32219869287e-08,0.999942799991,1.06233121882e-09,1.00253036949e-09,2.49521171609e-05,9.79864936184e-17,3.23554876598e-10,4.01833082403e-12,6.94372808574e-07,2.66175047318e-07,2.65040612754e-06,3.95110210008e-24,1.4625220071e-09
326558336.062,2.78278524066e-05,1.39382322812e-08,0.999949248959,1.10030516856e-09,1.15234446645e-09,1.9584176616e-05,9.22782417809e-17,2.81484377196e-10,2.56942988065e-12,6.19361948351e-07,2.7823507377e-07,2.42246577029e-06,4.64757131304e-24,2.47441997865e-09
279034247.062,1.53966526697e-06,0.379432551115,1.20362722676e-13,9.38756542936e-06,4.13412438947e-10,0.000272232347823,0.350868306509,0.0796848170519,0.189539106583,8.03908171366e-08,1.29558123474e-05,8.73980456359e-08,0.000178926068859,9.07838446639e-09
279034503.062,2.82701832935e-06,0.406684671159,8.8775749888e-14,5.74818569073e-06,7.90830798738e-10,0.000209845715548,0.330190342274,0.091053553788,0.171655186617,6.44642398476e-08,1.05595270266e-05,8.85558912492e-08,0.00018710644306,5.46127474751e-09
279034759.062,2.1305243672e-06,0.337662274761,1.05866267053e-13,3.95258284308e-06,8.96185690222e-10,0.00019376749734,0.400438001363,0.0697182030848,0.191705240738,1.37361370579e-07,9.49874937954e-06,6.69680633251e-08,0.000266718764441,6.7088035483e-09
279035015.062,1.15002695204e-06,0.319906954408,1.20833457944e-13,4.51437541422e-06,3.76881789788e-10,0.000220813016157,0.425155842961,0.061106696673,0.193366836543,1.35607779693e-07,1.02386106603e-05,5.07800894052e-08,0.00022675550286,1.11184980868e-08
279035271.062,5.16055207786e-07,0.095791554678,1.72976548656e-13,2.26385920664e-06,3.04608406155e-10,0.000152360031054,0.673278491289,0.0173860567198,0.21308976874,2.62864117101e-07,1.62827641416e-05,3.51479002891e-08,0.00028238990725,1.76395758916e-08
238009856.063,1.16401001851e-08,0.609063928362,4.26377009364e-07,3.00364113735e-10,2.60214319741e-10,6.79546704605e-05,1.70177113842e-08,2.62106323344e-07,1.08604814366e-08,0.0226595170386,4.2576812701e-13,5.28637768409e-12,2.88466579585e-06,0.368204986695
238010112.063,9.85337456579e-10,0.540057034252,1.65568306549e-06,1.55874607387e-09,7.32812650043e-12,0.00108903522529,9.3053626957e-08,2.5206614296e-07,1.94885500893e-07,0.0279927830438,1.16765486151e-12,1.12100021331e-11,2.94491265913e-06,0.430856004314
238010368.064,1.63530572547e-08,0.690475967473,1.5945682189e-06,9.32036358253e-06,1.04591118388e-11,0.00160017764524,0.000254414272435,0.00977632117894,1.98451183107e-05,0.117738962431,2.82267475617e-05,9.50647940148e-10,8.40615776658e-09,0.180095144481
238010624.065,2.72476419637e-07,0.831022434904,9.47053202449e-08,2.38232079101e-07,2.01941653359e-10,3.32933699891e-05,1.93769373001e-05,0.0417276091999,6.20741934439e-06,0.0584368719374,1.44529125779e-05,1.64712753386e-10,6.21058989543e-09,0.0687391413281
238010880.066,3.7431596671e-05,0.986333043242,2.00134437652e-08,1.86234198335e-09,4.97094190116e-07,3.10512715308e-07,1.29673318519e-09,9.59191453925e-05,2.14061783101e-10,0.00197235161238,1.46779478769e-10,5.10462605511e-11,8.14603888838e-09,0.0115604150663
142676128.07,1.66364445965e-11,0.0148266083195,0.320950329627,0.0148426234045,1.13705813308e-13,0.587940408235,1.3045781573e-07,0.0010181877736,9.24528839862e-07,0.000460527733166,0.0378110940888,6.56958419539e-06,7.47267221097e-15,0.0221425962304
142676384.069,4.77402613327e-13,0.00099475368578,0.401590158775,0.00265476709275,3.15125667654e-15,0.589210250318,1.00620815446e-08,1.59190503809e-05,3.53207236137e-07,9.41671053507e-05,0.00170338801646,2.06372167298e-06,1.0345075493e-15,0.00373416896533
142676640.068,3.01649996102e-14,0.000117552693123,0.672421393469,0.000438244656872,2.41578369539e-16,0.32543677921,1.28098131808e-09,3.45403413334e-06,1.14390492426e-07,6.65750561106e-05,0.000777863625872,4.99150814043e-07,3.31593794545e-17,0.000737522431787
142676896.067,4.82836175117e-14,0.000438743436329,0.429117987975,0.000352924459566,1.96141613981e-16,0.567890315886,2.26449389981e-09,5.75727974815e-06,2.68119806621e-07,5.62314471132e-05,0.000301429410579,3.83714262769e-07,1.97912266773e-16,0.00183595600747
142677152.066,3.52275966456e-14,0.00675880045457,0.135962001419,0.00169630520114,7.93539850163e-17,0.842583528331,2.5342342177e-09,4.49762036311e-05,2.69002191188e-07,2.9745729747e-05,0.000136727546575,2.45448372958e-07,1.33708061771e-15,0.0127873981304
228460096.062,5.40649040458e-07,2.70358021548e-09,0.637860242006,7.80885297944e-15,3.9044469847e-08,6.74750956456e-09,2.81415942035e-13,8.59155236533e-13,1.8886772189e-13,0.230823676216,3.12469032415e-07,2.18010792876e-11,9.08213431674e-18,0.13131518014
228460352.062,1.45367023722e-06,5.6099546024e-09,0.333305822266,1.39086124678e-14,5.95208378166e-08,1.15677362025e-08,1.49780445514e-12,1.4890037335e-12,9.91583391049e-13,0.487202035483,3.53993507691e-07,2.9019974436e-11,6.92523182372e-17,0.179490257855
406748064.07,0.000926196332979,1.77451190758e-07,0.855246080717,4.92604728225e-12,2.49482909997e-08,2.85091277786e-05,1.34103453627e-12,7.50633946901e-10,9.45104157595e-09,0.143789223848,2.81230656551e-07,2.70586324906e-08,1.46890101199e-18,9.46907784331e-06
406748320.068,0.00085722247319,1.75805238286e-07,0.875515134175,5.65039194356e-12,2.42284769345e-08,2.65554109957e-05,1.20379614413e-12,7.84597562719e-10,7.91726552887e-09,0.123590400343,3.28568808533e-07,2.85092113124e-08,1.24245067454e-18,1.01217770009e-05
406748576.066,0.000255473911854,6.64292244816e-08,0.879984329055,2.1066122912e-12,9.6373262289e-09,1.78114839971e-05,6.49919807883e-13,5.91761470925e-10,6.31873924431e-09,0.119738284799,3.37425810832e-07,1.45027021998e-08,2.92890072161e-19,3.66584151939e-06
406748832.064,0.000342906426823,8.52652766798e-08,0.847311632831,2.8371490333e-12,1.42415051925e-08,1.73842103663e-05,1.1831085456e-12,5.63434478099e-10,6.44964347869e-09,0.152319435427,4.16679909968e-07,1.56844532003e-08,7.02625696848e-19,8.10221739602e-06
406749088.062,0.00107135271656,2.28127497217e-07,0.831850482878,8.86251007364e-12,3.74173007333e-08,2.36921633263e-05,2.73207011564e-12,7.98752620561e-10,7.16057336143e-09,0.167024876658,5.35523061584e-07,3.02400881734e-08,3.23839770843e-18,2.87563052144e-05
539090112.062,0.000710658390059,2.38704126464e-06,0.742403132306,2.69803136141e-11,1.48395798181e-08,7.04188912177e-05,3.13211751523e-12,4.30386862007e-09,1.12523678407e-08,0.256688807042,1.84396060391e-07,2.095188799e-08,1.31691042899e-17,0.000124360555782
420690816.07,8.1213030357e-08,8.56593292271e-11,0.719290206418,4.1338924987e-15,6.23592449435e-08,7.24110799494e-10,4.29351577873e-13,1.27710130913e-13,3.7269493268e-14,0.200042994826,7.16529933013e-06,1.9122705157e-11,1.49226076948e-18,0.0806594890548
420691072.068,6.54252140966e-08,8.03882645928e-11,0.777313879022,2.59422965523e-15,3.42959703759e-08,7.0329797427e-10,2.11885060271e-13,1.39315687322e-13,2.98620532499e-14,0.167773001836,4.70155564895e-06,1.31575245509e-11,5.69083897675e-19,0.0549083170682
420691328.066,1.06121944904e-07,1.20281844849e-10,0.744151539623,2.63883846916e-15,3.16787730301e-08,1.04726211711e-09,2.43031550759e-13,1.98566705422e-13,5.69293213474e-14,0.208770480443,3.45602408156e-06,1.39717965352e-11,7.08952075373e-19,0.047074384927
420691584.064,1.23899361091e-07,1.12322306646e-10,0.758220689657,1.93198331753e-15,2.02113598621e-08,1.63830914978e-09,1.7617608878e-13,2.55260098362e-13,1.28887391844e-13,0.226496668929,2.31316467417e-06,1.47783214572e-11,3.75042534822e-19,0.0152801823733
420691840.062,4.67936096254e-07,2.88369991251e-10,0.796511341881,6.08859879071e-15,4.99692621205e-08,2.34184335824e-09,2.45441199728e-13,2.86715659803e-13,1.03153345209e-13,0.162424481127,1.98686426665e-06,3.19895607345e-11,1.09948610034e-18,0.0410616695603
420692096.061,3.76097326541e-07,2.03320512973e-10,0.781916988845,4.82714259533e-15,4.70416913588e-08,2.30188507796e-09,2.80572911847e-13,2.47072793896e-13,1.35901215309e-13,0.190456678599,2.23756300687e-06,3.11136407938e-11,1.02362709964e-18,0.0276236693168
420692352.059,2.16134279623e-07,9.62277691319e-11,0.914559483601,2.14744895316e-15,1.33535009378e-08,1.96778571348e-09,4.81907671132e-14,1.96486022596e-13,7.37670800121e-14,0.0797272674277,1.16188244701e-06,2.0639043032e-11,7.07654378703e-20,0.00571185551638
420692608.057,1.51007577401e-07,6.78851393611e-11,0.940510003775,1.50021622137e-15,8.69097118209e-09,1.49318833269e-09,2.38462502033e-14,1.61634006924e-13,4.42298314806e-14,0.0554477870384,9.7597794703e-07,1.57263670665e-11,2.704842463e-20,0.00404107193333
420692864.055,5.04958464884e-07,2.20563838816e-10,0.83029426798,2.57713240647e-15,1.92997613479e-08,3.0177007955e-09,1.07651050684e-13,3.00324979803e-13,1.70129786611e-13,0.157542595727,9.08195725817e-07,2.13676879915e-11,2.75497394753e-19,0.0121617005788
142850433.07,0.000845720330537,2.72701610819e-06,0.911851877978,2.53076942322e-11,2.08836180892e-08,0.000176287219144,1.17630877065e-12,2.47205446674e-09,1.97166006788e-08,0.0870957194102,4.49506761359e-08,5.71491170968e-08,1.8732236041e-17,2.75228470327e-05
142850689.069,0.000663640276499,1.98504521962e-06,0.938363545053,2.00781138818e-11,1.60095585475e-08,0.000152235962955,6.85215187947e-13,1.96348999472e-09,1.27496533435e-08,0.060801052972,3.61133590734e-08,5.07908480785e-08,8.610376302e-18,1.74230426883e-05
142850945.068,0.000392936317208,1.14513762106e-06,0.92239143104,8.23968244975e-12,8.6667724029e-09,0.000143810402327,4.76355159689e-13,1.86866590145e-09,1.95847364329e-08,0.077063905383,2.96208773051e-08,3.24811583272e-08,3.77894585866e-18,6.67948847698e-06
361932800.062,1.91776033994e-05,7.36217320555e-11,0.00121190229327,0.000399152543033,0.0018526711158,4.5070624454e-06,2.84568876486e-13,2.17850156335e-13,1.89651218254e-12,3.13158581724e-10,6.34962728847e-05,0.996449092719,1.92950911813e-17,8.171836104e-13
361933056.062,7.73896949815e-06,1.15892567071e-11,0.00111263912761,0.000316919432812,0.000682785310609,3.49928063074e-06,3.58212466232e-13,7.37892699785e-14,1.53080519229e-12,1.68085894972e-10,0.000130659114216,0.997745758583,2.9291501719e-18,1.47671212507e-13
141575616.07,0.000260357264824,1.53840905602e-07,0.999270649776,3.37238856763e-11,8.26045901479e-09,5.18628707155e-05,8.38016720595e-15,2.3316199636e-10,2.14174996527e-10,0.000416462697499,1.94074060875e-08,1.91691471249e-07,2.40030331721e-20,2.93709606384e-07
141575872.069,0.00011566250538,7.83991677053e-08,0.999299162117,1.0624404058e-11,5.0092841227e-09,3.41405559529e-05,5.69653552752e-15,1.47065568973e-10,1.65388359768e-10,0.00055064991003,1.36016631981e-08,8.58248327427e-08,1.29972466951e-20,2.01753417882e-07
141576128.068,8.40594015301e-05,5.28975547688e-08,0.99948047768,1.00200612425e-11,3.32933787696e-09,3.21619984023e-05,4.15139293464e-15,1.77279477443e-10,1.86099400824e-10,0.00040303535891,2.07556134386e-08,9.27628684664e-08,4.93273828301e-21,9.54422786706e-08
141576384.067,0.000115339189573,7.47367285466e-08,0.999247837601,7.9804384978e-12,4.36381447309e-09,3.35161139318e-05,5.33470483509e-15,1.56540060212e-10,1.99568294916e-10,0.00060295644928,1.3246282756e-08,7.43497015134e-08,1.13678736303e-20,1.83585458681e-07
141576640.066,0.000162196331995,9.10586309355e-08,0.999406536202,1.46194498837e-11,5.59845189432e-09,3.36586687638e-05,4.86215701601e-15,1.75601215593e-10,1.49421373294e-10,0.000397166225672,1.67260473508e-08,1.11047189414e-07,1.07801720556e-20,2.17801797308e-07
141576896.065,0.00019834329628,1.16135179815e-07,0.999464605398,3.74827173531e-11,7.80395044734e-09,3.50904449397e-05,6.77997074807e-15,2.50076105615e-10,1.41575473157e-10,0.000301286752806,3.70263278179e-08,1.96152418878e-07,1.366936932e-20,3.16560998502e-07
141577152.064,0.000177720371387,1.14933132603e-07,0.999573678101,4.69819883734e-11,9.02005953752e-09,2.46387506233e-05,5.97597989198e-15,1.95178144843e-10,6.06897690516e-11,0.000223025299584,4.12208039489e-08,1.83505304585e-07,1.35740850969e-20,5.88495200632e-07
141577408.063,0.000104997015904,8.83813019824e-08,0.999602129337,3.41303803755e-11,8.62775131108e-09,1.54135062187e-05,7.27265619052e-15,1.66877313872e-10,4.32746505921e-11,0.000276085451157,6.41536316713e-08,1.22762183754e-07,1.54729330784e-20,1.09052071791e-06
141577664.062,3.54304346931e-05,4.2726902098e-08,0.999736074453,1.42059139907e-11,7.46142734482e-09,5.01933570023e-06,3.87238040093e-15,5.85192979456e-11,7.27479289197e-12,0.00022074484228,5.08991075823e-08,4.70402533706e-08,1.04984577323e-20,2.58272656201e-06
141577920.062,1.18572129302e-05,2.22484705962e-08,0.999801742781,4.23044991838e-12,5.37391452414e-09,1.45783516465e-06,1.63026564566e-15,1.9986582383e-11,1.07768488928e-12,0.000177158074519,3.15537148468e-08,1.34091635137e-08,6.46765835901e-21,7.71148541717e-06
